[2021-03-16 21:05:44] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-customer/view/frontend/templates/account/authentication-popup.phtml' in module: 'Magento_Customer' block's name: 'authentication-popup' [] []
[2021-03-16 21:05:44] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-customer/view/frontend/templates/js/section-config.phtml' in module: 'Magento_Customer' block's name: 'customer.section.config' [] []
[2021-03-16 21:05:44] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-customer/view/frontend/templates/js/customer-data.phtml' in module: 'Magento_Customer' block's name: 'customer.customer.data' [] []
[2021-03-16 21:05:44] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-customer/view/frontend/templates/js/customer-data/invalidation-rules.phtml' in module: 'Magento_Customer' block's name: 'customer.data.invalidation.rules' [] []
[2021-03-16 21:05:44] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-page-cache/view/frontend/templates/javascript.phtml' in module: 'Magento_PageCache' block's name: 'pageCache' [] []
[2021-03-16 21:05:44] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/amzn/amazon-pay-and-login-with-amazon-core-module/view/frontend/templates/config.phtml' in module: 'Amazon_Core' block's name: 'amazon_config' [] []
[2021-03-16 21:05:44] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-msrp/view/frontend/templates/popup.phtml' in module: 'Magento_Msrp' block's name: 'product.tooltip' [] []
[2021-03-16 21:05:46] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-newsletter/view/frontend/templates/subscribe.phtml' in module: 'Magento_Newsletter' block's name: 'form.subscribe' [] []
[2021-03-16 21:05:46] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-store/view/frontend/templates/switch/stores.phtml' in module: 'Magento_Store' block's name: 'store_switcher' [] []
[2021-03-16 21:05:46] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-catalog/view/frontend/templates/frontend_storage_manager.phtml' in module: 'Magento_Catalog' block's name: 'frontend-storage-manager' [] []
